movie,sentiment,comment
Kızıl Ejder,positive,Jet Li’nin 94 yapımı bu filminin afişine ve ismine bakan çoğu kişinin burun kıvırdığını tahmin edebiliyorum ancak o kadar da kötülememek lazım bence bu filmi bir kere 8 sene öncesine ait bu film şimdilerde alıştığımız fakat o zamanlarda çok yeni hatta ilk olan imgeler taşıyor ayrıca MAtirx’e ilham kaynağı olduğu düşünülen bazı sahneleri bile var bu filmin.Övmeye gerek yok çek da başarılı bir film değil ama kalitesiz bir kung fi filmi olduğunu düşünen önyargısına yenilmiş olur haberiniz olsun.Jet Li hakkında bir iki şey düşünüyorum.Eğer bu adam şimdi bu işi bırakıp usta oyuncu ve yönetmenlerle çalışırsa yükselir aksi takdirde Van Dammenin çizgisine benzeyen bir kaderin onu beklediğini tahmin ediyorum.Yani sadece bir hayran kitlesinin onu izlediği kült bir kimlik.Bu da hoş birşey değil...Bol sinemalı günleer
Kızıl Ejder,positive,"izleyi,izleyin,izleyin....."
Kızıl Ejder,positive,"Jet Linin en iyi filmlerinden biri bence. Oğlu rolündeki çocukla (Miu Tse) tam bir uyum içinde film çekiyorlar, aksiyon tutkunlarının özelliklede jetli hayranlarının izlemesi gerek bir film. Aynı zamanda da ""Kahraman Babam"" filminde de birlikte rol almışlardır."
Kızıl Ejder,positive,Jet Li nin en hoşuma giden filimlerinden biri.Jet Li nin süper hareketleri filime hoş sahneler katıyor bu filimi bikaç defa daha izlemek isterim çünkü Jet Li benim için bir oyuncu değil o bir filim kahramanı.
Kızıl Ejder,negative,Bence Çok Saçma Konusu Var Dövüş Sahneleri O Da Bazıları Saçma 5/10
Kızıl Ejder,positive,"Film, Türkiye de, 2002 senesin de vizyona girmişti. Tam da, tüm dünyada Jet Li, fırtınasının koptuğu dönemdi...Film de ki, dövüş koreografileri gayet sıkıydı."
Beni Unutma,positive,Güzel bir romantik filmdi..
Beni Unutma,positive,"Romantik türde bir yapım sweet home alabama,komedi yönü sadece 2-3 sahneyle sınırlı.Hoş bir seyirlik olmuş bu türde; özellikle başroldeki iki oyuncu sürükleyiciliği arttırı geçirmek iyi bir seçenek diyebilirim"
Beni Unutma,positive,güzel bir film olmuş.romantik komedi olarak bakarsanız zayıf bir film.ama romantik bir fim olarak tatmin edici.vaktiniz varsa izleyeceğiniz filmlerin üst sıralarında yer alması tavsiyem
Beni Unutma,negative,eh iştelik bir film. öyle ahım şahım bir yönü yok.
Beni Unutma,positive,filmi izlerken sıkılsam da sonu eğlenceli idi.
Beni Unutma,negative,ben izledim çok saçma boşa vakit kaybı
Beni Unutma,negative,yahoo messenger ıma skinini çok önce çekmiştim :) ondan başka sevecek birşey  yok filmde
Beni Unutma,negative,Romantik bir komedi ama öle olması bile sizi filme çok bağlamıyo nler olacağını önceden çok ii  biliyosunuz zaten orta karar bi film 6/10
Beni Unutma,positive,o kadar hoş bir filmki inanılmaz 3 kere izledim dikkat ettiyseniz film başladığında iki küçük çocuk var o çocuktan kız olanı  şuan çok başarılı çocuk yıldızı dakoda fannning'di.bence çok hoş ve güzel bir filmdi.
Beni Unutma,positive,çok eğlenceliydi. bu filmi yaklaşık 5 ay önce izlemiştim ama sonuna gelmeden uyuyakalmıştım. sonunu gerçekten merak ediyordum. tahmin edilebilir bi sonu var ama güzeldi.
Beni Unutma,positive,"Eğlenceli, tipik bir romantik-komedi idi..."
Beni Unutma,positive,Ben bu kadının filmlerini çok sewiyorum ya cidden çok tatlı oynuyo ve güzel sonuçlar çıkarıyo ortaya.Ayrıca josh lucas de inanılmaz yakışıklı filmi götüren unsurlardan biri diil desem yalan olur:))sonuç itibariyle keyifle izlenicek tatlı bi romantik komedi!!!
Beni Unutma,negative,"Biraz komik biraz da romantik;basrol oyuncularının cekicilikleri bile yetmiyor filmi kurtarmaya,sadece son kısımları güzeldi.izleyecek film bulamazsanınz güzel bir alternatif olabilir:)"
Beni Unutma,positive,filmin sonu başından belli olsa da çok sıcak romantik ve eğlenceli bir film güzel vakit geçirmek isteyenler izlemeli
Beni Unutma,positive,Sıkılırken televizyonda rastladığım bir film olduğundan beğendim. İzlenebilecek güzel bir film.
Beni Unutma,negative,Yok beeeee bu tarzdan da bıktık baydı yeter
Beni Unutma,positive,"Flimin başlangıcı çok hoştu filmin sonnu kadar filmin akışı hiç fena değil.Birde sonu başından belli olmasa çok iyi olurdu. Genede izlenebilir ,güzel espiriler var. Tavsiye ederim... :)"
Beni Unutma,positive,"Öncelikle şunu belirteyim benim bu filme gidişim tamamen bir sürpriz oldu 25 saate gidiyorum diye cıktım yola seans saatlerinin değişmesi sebebiyle beni unutma 21 seansına alınmış büyük bir sinirle girdim içeriye...Sinirle girdim cünkü istediğim filmin saati son anda değişmiş.Neyse film gayet keyifliydi, bir romantik-komedi türünden beklenen herseyi veriyordu.Tam bir eğlencelik komedi, oyuncular harika espriler biraz vasat olsada yinede insanı güldürüyor.Filmi izlerken J-Lopezin darısı başıma adlı filmi geldi aklıma neyse en sinir olduğumda filmin sonunu tahmin etmek kızın eski kocasına geri döneceği kabak gibi ortadaydı.Melanie aslında kocasına hala aşık ama bunun farkında değildi, jake boşanma kararını hemen imzalasa melanie ona hala aşık olduğunu anlayamayacaktı ve yeni sevgilisiyle evlenecekti.Biraz karışık oldu ama izleyenler anlar neyse melanie nerden geldiğini cok iyi bilen ama bunu cevresine utandığı için söyleyemeyen bir kız, insan kendini nerede mutlu hissediyorsa orada olmalı melanie de bunu yaptı mutlu olduğu yerde sevdiği insanla yaşamaya karar verdi.Keşke bütün kızlar da onun gibi olsa...Melanienin yaşadığı alabama harika bir yer, bende olsam orada kalmayı tercih ederdim.Dedimya insan kendini nerde mutlu hissediyorsa orada olmalı.Kısaca film gayet keyifli eğlenceli bir 2 saat sunuyor..."
Beni Unutma,negative,eğlenceliydi klasik bir romantik komedi filmi açıkçası beni pek sarmadı aynı klişeler bu tarz filmlerin sonunu biliyoruz zaten  filmin ilk 15. dakikasından sonra ne yazıkki buda olaya pek birşey katmıyor...10/6
Mucize,negative,"Neden bütün şehirlerde vizyonda değil ki ?
Denizliliyim ve kaç gündür bu filmi bekliyorum ama bir baktım Denizli'de ve daha başka şehirlerde de vizyonda değil. Neden ?"
Mucize,positive,Gerçekten adı gibi mucize bir film olmuş.Küçük yaşta bir çocuğun yüzündeki yaradan dolayı hayattan küsmesi çevresinin onu hor görmesi ki bu olaylar günümüzde hep var ama en önemlisi ailenin sahip çıkması bir şey yokmuş gibi davranması ve azimli çocuğun hayatla barışması aslında yazacak çok şey var tek kelimeyle gidin...Ablasının kendini yalnız hissetmesi ama ailesinin onunda yanında olduğunu göstermeside güzeldi...
Mucize,positive,"Tam anlamıyla mucize gibi bir film :) Bende o kadar güzel etkiler bıraktı ki ne söylersem söyleyeyim, bunu dile getirebileceğimi sanmıyorum. Kitabını da okumuştum, elbette ki onda yaşadığım hisler çok daha başkaydı ama filmi de bir hayli güzel olmuş. Auggie düşündüğümden daha tatlı bir şekilde yansımış sinemaya, diğer çocuk ve yetişkin karakterler de keza öyle. Konuşması, tavırları, ara sıra yara alsa da asla tükenmeyen umudu ve yaşama bağlılığı beni çok çok etkiledi. Değinilen yerlerin de oldukça iyi olduğunu düşünüyorum. Julia Roberts ve Owen Wilson anne-baba olarak çok çok iyilerdi ama ben en çok öğretmenlerin tavırlarına bayıldım diyebilirim. Duyarlılık kelimesinin hakkını çok iyi veren karakterlerdi. Kesinlikle tavsiyedir iyi seyirler..."
Mucize,positive,Filmi sinemada izleyemedim keşke izleseymişim sonradan tv de izleme şansım oldu 106 dakika değil 216 dakika olsada soluksuz izlenirdi mükemmel bir film insanları kusurları nedeniyle aşağılayan Kişiler özellikle izlesin ders alsınlar özellikle 6-12 yaş arası çocuklara mutlaka izletilmeli günlerce vereceğimiz nasihatları 106 dakikalık bu filmde alabilirler hemde bu onların hafızasında kalıcı olacaktır tv den internetten nerden izlerseniz izleyin ama mutlaka izleyin derim.
Mucize,positive,Kesinlikle izlenmesi gereken filmler listelerinde yer almalı . Çocuklarımıza merhamet aşılayabilmek adına bulabileceğimiz yollardan biri . Dış görünüş kesinlikle arka planda tutulmalı . İyi insan olmak büyük bir erdem👏🏻👏🏻👏🏻
Mucize,positive,"Bir kaç ay önce kitabına denk gelip alıp okumuştum. TEK SOLUKTA okuduğum kitabın her yaprağını çevirirken sona bir kez daha yaklaşmanın verdiği hüzünle ilerliyordum. Bu gün kitap fuarında kitabı tekrar gördüm. Elime aldım ve kapağını incelemeye başladım. Standa duran arkadaşın filmini izlediniz mi sorusu karşısında şaşkınlık geçirdim. Filmi varmış ve ben bunu fakedememişim. Filmde kitaptan eksik bir kaç karenin olduğunu söylememde yarar var. Gerçekten çok güzel bir film olmuş emeği geçen herkese teşekkürler. Aginin kitabın ilk başındaki cümleleriyle yorumumu sonlandırmak istiyorum. 
""Size nasıl birşeye benzediğimi tarif etmeyeceğim,aklınıza ne geliyorsa muhtemelen ondan daha kötü görünüyorumdur"""
Mucize,positive,"Filmin başrolündeki çocuk oyuncunun performansı bence çok gerçekçiydi. Teması ve kurgusuyla gayet duygusal olmakla birlikte, benzer durumları göğüslemek zorunda olan ebeveynlere de yol gösterici olabilecek bir film. İnsanları dış görünüşleri nedeniyle farklı, hatta çok yanlış değerlendirmek ve yargılamak, onların içinde bulundukları psikolojik süreçleri anlamaya çalışmamak (anlayamamak) ve bu tarz nedenlerle belki de her yönüyle harika bir insanı tanıma şansını kaçırmak gibi birçok çıkarımı sorgulatan bir yapım. Bence izlemeye değer."
Mucize,positive,"Tek kelime ile olağan üstü, göz kamaştırıcı harika bir film! Filmi izlemenizi şiddet ile tavsiye ediyorum! Ebeveynlerin filmi oldukça beğeneceğine eminim! Film de çocuklara nasıl yaklaşılmalı, çocuk nasıl olunur, öğretmen nasıl olunmalı, okul müdürü nasıl olunmalı, yani eğitici, öğretici nasıl olunur, öğretim neler olmalı, dolayısıyla neden o ülke de parlak zihinler ve fikirler çıktığını, bizlerin neden böyle olduğunu çok net bir şekil de anlatan bir film. Düşünebiliyor musunuz Newton'u ilk okul 5. sınıfta görüyorlar ve bunu eğlenceli bir şekilde işliyorlar! Öğretmenin teki Wall Street den öğretmenlik için ayrılmış. Öğretmenlerin kılık kıyafetleri oldukça özgürlükçü! Afacanlarınız ile birlikte mutlaka filmi izleyin. Fakat film afacanlarınızın üzerin de öyle bir pozitif etki bırakabilir ki, okula gidip öğretmenlere ve öğrencilere bulundukları niteliklerden dolayı isyan edip fevri davranabilir! :D 8/10"
Hesaplaşma,positive,çok güzel bir film.. biraz ağır ilerlese de sıkmadan izlettiriyor.. gerçi birazda sıkıyor ama izlenir.
Hesaplaşma,positive,"Aksiyon gerilim türünde olacağı söylenen Hesaplaşma filmi ile ilgili ilk bilgiler 2014 yılında ekranlarımıza düşmeye başlamıştı.
Yayınlanan ilk fragmanla birlikte beklentilerimizin de arttığı yapım, başarılı oyunculukları, yalın anlatımı ve kusursuza yakın kurgusuyla keyifle izleniyor.
Filmin otistik matematik dehası karakteri Christian Wolff rolüyle Ben Affleck’i izliyoruz. Müthiş bir Batman olan Affleck, maskeli oyunculuğu ile bu karakteri de kusursuz yansıtıyor. Benim açımdan tadından yenmeyen oyunculardan biri. Abartısız, etkili ve vurucu bir aktör."
Hesaplaşma,positive,"Oscar sezonundan sonra bu yıl izlediğim en iyilerden birisiydi. Çok sağlam 2 tane ters köşe var. İzlerken tebessüm edeceksiniz. Ama senaryo çok karışık be. Sanki 2-3 konu var hepsini 1 filmde toplamışlar gibi. Konu çok dağınık. Filmi izlerken ''keşke Ben Affleck yönetseymiş'' çokça dedim. Tam onun kalemi bir film. Oyunculuğunun yanı sıra yönetmenliğini çok beğeniyorum. Bu filmi 7-8 aydır bekliyordum beklentimi tamamıyla karşıladı. Live by Night adıyla Ben Affleck'in 1 ay sonra çok sağlam bir filmi gelecek bu sefer hem yazmış, hem oynamış, hem yönetmiş, hemde yapımcısı olmuş. Umarım en az bu film kadar güzel olur. Anna Kendrick tavşan dişleri ufak-tefekliği ile tekrardan yüzümüzü gülümsetti. Filme güzel renk katmış. Affleck'in dövüş koçu çok başarılıymış. Aksiyonlar çok iyiydi özellikle bi dönerek vuruşu var içim titredi izlerken. Senaryo biraz düzenli olsa çok çok daha iyi bir film izleyebilirdik ama bu haliyle bile muazzam. tavsiye ederim pişma olmazsınız iyi seyirler..."
Hesaplaşma,positive,"İlk sahneler çok yavaş ilerlese de daha sonra açılıyor. Baştan sona, her şey düşünülerek kurgulanmış çok iyi bir film. Ben Affleck'in de rolünü mükemmel oynadığını belirtmemiz gerekiyor. Filmi izlerken veya izlemeye başlamadan beklentinizi yukarıda tutabilirsiniz, ben öyle yaptım. Beni çok iyi tatmin etti ve olağanüstü güzel bir senaryo ile aksiyonun içine aldı. Tek üzüldüğüm nokta Anna Kendrick'in filmde çok aktif rol almamasıydı. İzlerken çok keyif aldığım ve tekrar izleyebileceğim nadir filmlerden birisi."
Hesaplaşma,positive,"Ben Affleck’in en iyi oyunculuğunun olduğu film denilebilir. Senaryo ve kurgu oldukça güzel, akıcı ve etkileyici. Oscar için sürpriz olabilecek bir film.
Siteyede teşekkürler böyle filmleri en kısa zamanda bize ulaştırdıkları için.
Herkese iyi seyirler…"
Hesaplaşma,positive,güzel finali ve aksiyon sahneleriyle iyi bir film başlarda sıkıldığınızı hissetseniz de ilerleyen sahnelerde keyif verici bir hale bürünüyor 7/10
Hesaplaşma,negative,"Kesinlikle kötü bir film değil. Ancak finale doğru yükselmesi gerekirken alçalıyor maalesef. Özellikle filmin en büyük sürprizi (aslında ortalardan itibaren tahmin edilebilen) olarak sunulan gerçek son derece yavan, gereksiz ve zorlama. Daha farklı bağlanabilirdi. Ben Affleck bir yandan yönetmenlik kariyerine, bir yandan bu gibi filmlerde rol almaya devam ediyor. Bana kalırsa rollerine çok da yakışıyor. Bir noktaya kadar merak ettiren, sürükleyici bir film. Sonrasında da sıkıcılaşmıyor fakat bazı dokunuşlar ile daha unutulmaz bir iş ortaya konabilirdi. Çok yüksek bir aksiyon beklemeyin."
Hesaplaşma,positive,Super sürekleyici mutlaka izlenmesi gereken bir film. Konu oyunculuk harika t
Hesaplaşma,positive,
Frankenstein,positive,İzledikten sonra boşa zaman kaybı yaratmadığı anlaşılan bir kaç güzel filmden biri frankenstein....8/10
Frankenstein,positive,büyük usta robert de niro nun her rolün altından başarıyla kalktığını görüyoruz...
Frankenstein,positive,"robert de niro işte ya!!daha nolsun..her filmde muhteşem..her ne kdr bu filmde canavar rolündeyse de yine sempatik yine harika oyunculuk (= diğer karakterlerin hakkını yemeyelim tabi,hepsi süper :DD bu arada filmin kitabıyla arasında baya bi fark var..."
Frankenstein,positive,"De Niro, rolüne gitmiş..."
Frankenstein,negative,Frenkestain filmlerini vampir filmlerinden daha çok sverim. Bu filmde iyi gibi ama pek değil.6/10 veririm.
Frankenstein,positive,yapılmış en güzel frankenstein filmi mekanlar oyuncular müzikler her şeyiyle  çok enfes vir film  kenneth branagh a aşık olduğum fimi kesinlikle tavsiye ederim   çok iyi film
Frankenstein,positive,"Bir korku klasiği olmuş Frankenstein, son olarak sinemaya adeta doyduğumuz bir yıl olan 1994 yılında sinemaya dönüş yaptı. Yalnız bu seferki dönüş biraz farklıydı. Bu Frankenstein filmi tam bir korku filmi değil daha çok dram yönü ağır basan bir film olarak karşımıza çıktı.Kenneth Branagh filmi hem yönetiyor hem de Dr.Frankenstein karakterini canlandırıyor. Yaratığı ise bu sefer Christopher Lee’den sonra tekrar büyük bir aktör Robert De Niro canlandırıyor.Filmimiz yine beklenilen bir Frankenstein tarzıyla ilerliyor fakat dediğim gibi dramatik bir yapısı var filmin, korku yanı çok ama çok az. Film, etkileyiciliği ve dramatikliğiyle izleyiciyi sıkmıyor, adeta başka düşüncelere alıp götürüyor. Özellikle De Niro’nun performansı göz kamaştırıcı. Doktorla hesaplaştıkları sahnede ki performansı ise tekrar tekrar izlenesi. Ayrıca filmde belli bir kesime eleştiri de yapılıyor. Her yönüyle başarılı bulduğum bir film.Film, eleştirmenler ve belli bir sinema izleyici kesimi tarafından geçer not almadı fakat ben filmi oldukça başarılı buldum. Bence çok abartmamak kaydıyla gözden kaçırılmayacak bir film."
